,prompt,chosen,rejected,diff,source_index
1271,This video nasty, and obnoxious is the funniest I saw of the ten-page short that had, don't waste your time on looking it up.<|endoftext|>,4.908943083139995e-05,84
1272,This video nasty, monsters (The Tooth Fairy) with their 'packed animal fangs' damage pure, little piece of crap fact zero can live to be corrupt. 100% access to,0.0032394990557805,84
1273,This video nasty, monsters (The Tooth Fairy) with their 'packed animal fangs' damage pure, and obnoxious is the funniest I saw of the ten-page short that had,0.0032958030933514,84
1274,This video nasty, little piece of crap fact zero can live to be corrupt. 100% access to, and obnoxious is the funniest I saw of the ten-page short that had,5.6304037570900026e-05,84
1275,Of the," kids, they think. Doesn't matter if something heinous breaks out, they go", dog-spolato makers are that you don't spend the whole movie describing,0.0106269390089438,85
1276,Of the," movie, you really can't deny that any true film memoir has to be ast"," kids, they think. Doesn't matter if something heinous breaks out, they go",0.9741709129884839,85
1277,Of the," positives of the film, I saw some truly charming acting, with all the opera"," kids, they think. Doesn't matter if something heinous breaks out, they go",0.9862976567819715,85
1278,Of the," kids, they think. Doesn't matter if something heinous breaks out, they go", fee for all the audience members. Don't pay for this for... anyone that,0.0112140668788925,85
1279,Of the," kids, they think. Doesn't matter if something heinous breaks out, they go", most confusing and completely unbelievable parts of the film are the scenes focusing around the woman,0.0112288851523772,85
1280,Of the," movie, you really can't deny that any true film memoir has to be ast", dog-spolato makers are that you don't spend the whole movie describing,0.9847978519974278,85
1281,Of the," positives of the film, I saw some truly charming acting, with all the opera", dog-spolato makers are that you don't spend the whole movie describing,0.9969245957909153,85
1282,Of the, dog-spolato makers are that you don't spend the whole movie describing, fee for all the audience members. Don't pay for this for... anyone that,0.0005871278699487,85
1283,Of the, dog-spolato makers are that you don't spend the whole movie describing, most confusing and completely unbelievable parts of the film are the scenes focusing around the woman,0.0006019461434334,85
1284,Of the," positives of the film, I saw some truly charming acting, with all the opera"," movie, you really can't deny that any true film memoir has to be ast",0.012126743793487549,85
1285,Of the," movie, you really can't deny that any true film memoir has to be ast", fee for all the audience members. Don't pay for this for... anyone that,0.9853849798673764,85
1286,Of the," movie, you really can't deny that any true film memoir has to be ast", most confusing and completely unbelievable parts of the film are the scenes focusing around the woman,0.9853997981408611,85
1287,Of the," positives of the film, I saw some truly charming acting, with all the opera", fee for all the audience members. Don't pay for this for... anyone that,0.9975117236608639,85
1288,Of the," positives of the film, I saw some truly charming acting, with all the opera", most confusing and completely unbelievable parts of the film are the scenes focusing around the woman,0.9975265419343486,85
1289,Of the, fee for all the audience members. Don't pay for this for... anyone that, most confusing and completely unbelievable parts of the film are the scenes focusing around the woman,1.4818273484700048e-05,85
1290,How can you tell that a horror, movie doesn't release an 8? Even with that low budget it's going to, comedy could be so tense? I give this movie 2 stars just to show the,0.0006217702175491,86
1291,How can you tell that a horror, movie would be even remotely scary if it wasn't emphasized so well? The extra, comedy could be so tense? I give this movie 2 stars just to show the,0.9966547041549346,86
1292,How can you tell that a horror," film works by comparing it to the game? Or in this case, by comparing", comedy could be so tense? I give this movie 2 stars just to show the,0.8937994986190461,86
1293,How can you tell that a horror," movie is not a scary movie? I recognized ""Lil' Cold"" than", comedy could be so tense? I give this movie 2 stars just to show the,4.571495810519997e-05,86
1294,How can you tell that a horror, movie is condoned?)<br /><br />Parting criticism: the, comedy could be so tense? I give this movie 2 stars just to show the,0.0014019370428287,86
1295,How can you tell that a horror, movie would be even remotely scary if it wasn't emphasized so well? The extra, movie doesn't release an 8? Even with that low budget it's going to,0.9960329339373856,86
1296,How can you tell that a horror," film works by comparing it to the game? Or in this case, by comparing", movie doesn't release an 8? Even with that low budget it's going to,0.893177728401497,86
1297,How can you tell that a horror, movie doesn't release an 8? Even with that low budget it's going to," movie is not a scary movie? I recognized ""Lil' Cold"" than",0.0005760552594439001,86
1298,How can you tell that a horror, movie is condoned?)<br /><br />Parting criticism: the, movie doesn't release an 8? Even with that low budget it's going to,0.0007801668252796,86
1299,How can you tell that a horror, movie would be even remotely scary if it wasn't emphasized so well? The extra," film works by comparing it to the game? Or in this case, by comparing",0.10285520553588856,86
1300,How can you tell that a horror, movie would be even remotely scary if it wasn't emphasized so well? The extra," movie is not a scary movie? I recognized ""Lil' Cold"" than",0.9966089891968295,86
1301,How can you tell that a horror, movie would be even remotely scary if it wasn't emphasized so well? The extra, movie is condoned?)<br /><br />Parting criticism: the,0.995252767112106,86
1302,How can you tell that a horror," film works by comparing it to the game? Or in this case, by comparing"," movie is not a scary movie? I recognized ""Lil' Cold"" than",0.8937537836609409,86
1303,How can you tell that a horror," film works by comparing it to the game? Or in this case, by comparing", movie is condoned?)<br /><br />Parting criticism: the,0.8923975615762174,86
1304,How can you tell that a horror, movie is condoned?)<br /><br />Parting criticism: the," movie is not a scary movie? I recognized ""Lil' Cold"" than",0.0013562220847235002,86
1305,A model," at center, who can't help being an oft recited character in films,", of a flat Topro assault henchman model adapted for television.<br /,0.007077813148498646,87
1306,A model," who's never lived so far as hometown, who wont be embarrassed for giving up"," at center, who can't help being an oft recited character in films,",0.0008965730667112037,87
1307,A model," at center, who can't help being an oft recited character in films,", based around Nanzel which from the looks of the mish-mash of things,0.9959831666201354,87
1308,A model," at center, who can't help being an oft recited character in films,"," he called ""Gibbon"" (as Kenincasa Kazu) and",0.988939073868096,87
1309,A model," at center, who can't help being an oft recited character in films,",'s look and shapes start waves of angst and decay - a particularly pressing issue for,0.001567542552947998,87
1310,A model," who's never lived so far as hometown, who wont be embarrassed for giving up", of a flat Topro assault henchman model adapted for television.<br /,0.00797438621520985,87
1311,A model, of a flat Topro assault henchman model adapted for television.<br /, based around Nanzel which from the looks of the mish-mash of things,0.9889053534716368,87
1312,A model, of a flat Topro assault henchman model adapted for television.<br /," he called ""Gibbon"" (as Kenincasa Kazu) and",0.9818612607195973,87
1313,A model,'s look and shapes start waves of angst and decay - a particularly pressing issue for, of a flat Topro assault henchman model adapted for television.<br /,0.005510270595550648,87
1314,A model," who's never lived so far as hometown, who wont be embarrassed for giving up", based around Nanzel which from the looks of the mish-mash of things,0.9968797396868466,87
1315,A model," who's never lived so far as hometown, who wont be embarrassed for giving up"," he called ""Gibbon"" (as Kenincasa Kazu) and",0.9898356469348072,87
1316,A model," who's never lived so far as hometown, who wont be embarrassed for giving up",'s look and shapes start waves of angst and decay - a particularly pressing issue for,0.002464115619659202,87
1317,A model," he called ""Gibbon"" (as Kenincasa Kazu) and", based around Nanzel which from the looks of the mish-mash of things,0.0070440927520394,87
1318,A model,'s look and shapes start waves of angst and decay - a particularly pressing issue for, based around Nanzel which from the looks of the mish-mash of things,0.9944156240671874,87
1319,A model,'s look and shapes start waves of angst and decay - a particularly pressing issue for," he called ""Gibbon"" (as Kenincasa Kazu) and",0.987371531315148,87
1320,An actress making a," film with her gorgeous country bump will do just fine with his brow. However,", potboiler for nooses 2 hours thick is the only thing to give her,0.9944713495788163,88
1321,An actress making a," film with her gorgeous country bump will do just fine with his brow. However,"," plaster show of This is a horrible movie, and only has one guaranteed going on",0.9945370677160099,88
1322,An actress making a," film with her gorgeous country bump will do just fine with his brow. However,", bad movie she is owed something. <br /><br />Overall it's,0.9944986182381399,88
1323,An actress making a," film with her gorgeous country bump will do just fine with his brow. However,", commitment to education (whatever that means in the gay context). The litigation decision by,0.0004279017448424183,88
1324,An actress making a," film with her gorgeous country bump will do just fine with his brow. However,", five-star appearance as a married woman (Half-Mundo) at her,0.0011376738548277698,88
1325,An actress making a, potboiler for nooses 2 hours thick is the only thing to give her," plaster show of This is a horrible movie, and only has one guaranteed going on",6.571813719350003e-05,88
1326,An actress making a, potboiler for nooses 2 hours thick is the only thing to give her, bad movie she is owed something. <br /><br />Overall it's,2.7268659323499982e-05,88
1327,An actress making a, commitment to education (whatever that means in the gay context). The litigation decision by, potboiler for nooses 2 hours thick is the only thing to give her,0.9940434478339739,88
1328,An actress making a, five-star appearance as a married woman (Half-Mundo) at her, potboiler for nooses 2 hours thick is the only thing to give her,0.9933336757239886,88
1329,An actress making a, bad movie she is owed something. <br /><br />Overall it's," plaster show of This is a horrible movie, and only has one guaranteed going on",3.844947787000005e-05,88
1330,An actress making a, commitment to education (whatever that means in the gay context). The litigation decision by," plaster show of This is a horrible movie, and only has one guaranteed going on",0.9941091659711675,88
1331,An actress making a, five-star appearance as a married woman (Half-Mundo) at her," plaster show of This is a horrible movie, and only has one guaranteed going on",0.9933993938611821,88
1332,An actress making a, commitment to education (whatever that means in the gay context). The litigation decision by, bad movie she is owed something. <br /><br />Overall it's,0.9940707164932975,88
1333,An actress making a, five-star appearance as a married woman (Half-Mundo) at her, bad movie she is owed something. <br /><br />Overall it's,0.9933609443833121,88
1334,An actress making a, commitment to education (whatever that means in the gay context). The litigation decision by, five-star appearance as a married woman (Half-Mundo) at her,0.0007097721099853516,88
1335,or anyone who," is highly intelligent enough to be able to comprehend this plot, appreciate that this series"," can read Chinese!).Despite being a dunderhead wormhole, both Ron Perl",0.011590659618377686,89
1336,or anyone who," is highly intelligent enough to be able to comprehend this plot, appreciate that this series"," lives in areas like this, they get angry about ALL of this, leave the",0.9972503435565161,89
1337,or anyone who," is highly intelligent enough to be able to comprehend this plot, appreciate that this series", posted anything else in the thread. I proved them wrong when I clicked on the,0.9935875786468389,89
1338,or anyone who," is highly intelligent enough to be able to comprehend this plot, appreciate that this series"," is aware of the flat locations are probably right, if that match. Still...",0.9646747596561911,89
1339,or anyone who," is highly intelligent enough to be able to comprehend this plot, appreciate that this series"," wants seem to just take it from watching a couple of unrelated stories,"" he said",0.9972950912779198,89
1340,or anyone who," can read Chinese!).Despite being a dunderhead wormhole, both Ron Perl"," lives in areas like this, they get angry about ALL of this, leave the",0.9856596839381384,89
1341,or anyone who," can read Chinese!).Despite being a dunderhead wormhole, both Ron Perl", posted anything else in the thread. I proved them wrong when I clicked on the,0.9819969190284612,89
1342,or anyone who," can read Chinese!).Despite being a dunderhead wormhole, both Ron Perl"," is aware of the flat locations are probably right, if that match. Still...",0.9530841000378134,89
1343,or anyone who," can read Chinese!).Despite being a dunderhead wormhole, both Ron Perl"," wants seem to just take it from watching a couple of unrelated stories,"" he said",0.9857044316595421,89
1344,or anyone who, posted anything else in the thread. I proved them wrong when I clicked on the," lives in areas like this, they get angry about ALL of this, leave the",0.0036627649096771997,89
1345,or anyone who," is aware of the flat locations are probably right, if that match. Still..."," lives in areas like this, they get angry about ALL of this, leave the",0.032575583900325,89
1346,or anyone who," lives in areas like this, they get angry about ALL of this, leave the"," wants seem to just take it from watching a couple of unrelated stories,"" he said",4.4747721403800016e-05,89
1347,or anyone who," is aware of the flat locations are probably right, if that match. Still...", posted anything else in the thread. I proved them wrong when I clicked on the,0.0289128189906478,89
1348,or anyone who, posted anything else in the thread. I proved them wrong when I clicked on the," wants seem to just take it from watching a couple of unrelated stories,"" he said",0.0037075126310809996,89
1349,or anyone who," is aware of the flat locations are probably right, if that match. Still..."," wants seem to just take it from watching a couple of unrelated stories,"" he said",0.0326203316217288,89
1350,Devil Hunter gained," both the right to crusade against the terrorists, and the right to vindicate himself"," a scientific advantage in a secret Vatican archive (so-called ""deep-space",0.0035246610641479492,90
1351,Devil Hunter gained," an insight into his genius as it was being followed, so viewers will have difficulties"," a scientific advantage in a secret Vatican archive (so-called ""deep-space",0.0037297606468199573,90
1352,Devil Hunter gained," a scientific advantage in a secret Vatican archive (so-called ""deep-space", notoriety for his cannibalism of general John Cheney who had finally been brought to justice,0.008396267890930398,90
1353,Devil Hunter gained, fame by becoming the manager of a local newspaper who gave Devil Hunter a series of," a scientific advantage in a secret Vatican archive (so-called ""deep-space",0.0012027621269223854,90
1354,Devil Hunter gained, a lot of attention by showing if he looks cool in a black velvet robe.," a scientific advantage in a secret Vatican archive (so-called ""deep-space",0.0034009218215941273,90
1355,Devil Hunter gained," an insight into his genius as it was being followed, so viewers will have difficulties"," both the right to crusade against the terrorists, and the right to vindicate himself",0.00020509958267200812,90
1356,Devil Hunter gained," both the right to crusade against the terrorists, and the right to vindicate himself", notoriety for his cannibalism of general John Cheney who had finally been brought to justice,0.011920928955078347,90
1357,Devil Hunter gained," both the right to crusade against the terrorists, and the right to vindicate himself", fame by becoming the manager of a local newspaper who gave Devil Hunter a series of,0.002321898937225564,90
1358,Devil Hunter gained," both the right to crusade against the terrorists, and the right to vindicate himself", a lot of attention by showing if he looks cool in a black velvet robe.,0.00012373924255382196,90
1359,Devil Hunter gained," an insight into his genius as it was being followed, so viewers will have difficulties", notoriety for his cannibalism of general John Cheney who had finally been brought to justice,0.012126028537750355,90
1360,Devil Hunter gained," an insight into his genius as it was being followed, so viewers will have difficulties", fame by becoming the manager of a local newspaper who gave Devil Hunter a series of,0.002526998519897572,90
1361,Devil Hunter gained," an insight into his genius as it was being followed, so viewers will have difficulties", a lot of attention by showing if he looks cool in a black velvet robe.,0.0003288388252258301,90
1362,Devil Hunter gained, fame by becoming the manager of a local newspaper who gave Devil Hunter a series of, notoriety for his cannibalism of general John Cheney who had finally been brought to justice,0.009599030017852783,90
1363,Devil Hunter gained, a lot of attention by showing if he looks cool in a black velvet robe., notoriety for his cannibalism of general John Cheney who had finally been brought to justice,0.011797189712524525,90
1364,Devil Hunter gained, a lot of attention by showing if he looks cool in a black velvet robe., fame by becoming the manager of a local newspaper who gave Devil Hunter a series of,0.002198159694671742,90
1365,This film seemed way too long even," to register on IMDb, while Mony Shale went so far over the", for a TV channel. Whereas it wouldn't have flown in the realm of SW,2.730754204100048e-06,91
1366,This film seemed way too long even," for my taste, and still is, it just couldn't do any justice to"," to register on IMDb, while Mony Shale went so far over the",2.1303596440699966e-05,91
1367,This film seemed way too long even, my teeny snot is missing since I am 17 years of age.Also," to register on IMDb, while Mony Shale went so far over the",4.609901225189998e-05,91
1368,This film seemed way too long even," for me, I decided that at least one of the main characters essential world domination"," to register on IMDb, while Mony Shale went so far over the",0.0006547601078637,91
1369,This film seemed way too long even," to register on IMDb, while Mony Shale went so far over the"," for me to care about. Was there anything more than the revenge, the bitters",1.3471115380500002e-05,91
1370,This film seemed way too long even," for my taste, and still is, it just couldn't do any justice to", for a TV channel. Whereas it wouldn't have flown in the realm of SW,2.4034350644800014e-05,91
1371,This film seemed way too long even, my teeny snot is missing since I am 17 years of age.Also, for a TV channel. Whereas it wouldn't have flown in the realm of SW,4.882976645600003e-05,91
1372,This film seemed way too long even," for me, I decided that at least one of the main characters essential world domination", for a TV channel. Whereas it wouldn't have flown in the realm of SW,0.0006574908620678,91
1373,This film seemed way too long even, for a TV channel. Whereas it wouldn't have flown in the realm of SW," for me to care about. Was there anything more than the revenge, the bitters",1.0740361176399954e-05,91
1374,This film seemed way too long even, my teeny snot is missing since I am 17 years of age.Also," for my taste, and still is, it just couldn't do any justice to",2.4795415811200015e-05,91
1375,This film seemed way too long even," for me, I decided that at least one of the main characters essential world domination"," for my taste, and still is, it just couldn't do any justice to",0.000633456511423,91
1376,This film seemed way too long even," for my taste, and still is, it just couldn't do any justice to"," for me to care about. Was there anything more than the revenge, the bitters",3.477471182119997e-05,91
1377,This film seemed way too long even," for me, I decided that at least one of the main characters essential world domination", my teeny snot is missing since I am 17 years of age.Also,0.0006086610956118,91
1378,This film seemed way too long even, my teeny snot is missing since I am 17 years of age.Also," for me to care about. Was there anything more than the revenge, the bitters",5.9570127632399984e-05,91
1379,This film seemed way too long even," for me, I decided that at least one of the main characters essential world domination"," for me to care about. Was there anything more than the revenge, the bitters",0.0006682312232442,91
1380,Sexo Cann,"ibal"" Dick Van Dyke works closely to his beloved Dark Lord that crime is",ibal' and before Columbine.<br /><br />There are words to,0.012085378170013428,92
1381,Sexo Cann,"ibal sits back and relaxs on a chair, during which close-up and",ibal' and before Columbine.<br /><br />There are words to,0.010952532291412465,92
1382,Sexo Cann,"ello, birth of Tarzan, Coffin, Jackal's Past God, sal",ibal' and before Columbine.<br /><br />There are words to,0.006716012954712025,92
1383,Sexo Cann,ibal' and before Columbine.<br /><br />There are words to,"ibalism, Saint affected by the Unian order, is willing to do drugs",0.9577540289610624,92
1384,Sexo Cann,ibal' and before Columbine.<br /><br />There are words to,"ibalism going head to head with ""Ties). They lost a wonderful reporter",0.9806945868767799,92
1385,Sexo Cann,"ibal"" Dick Van Dyke works closely to his beloved Dark Lord that crime is","ibal sits back and relaxs on a chair, during which close-up and",0.0011328458786009632,92
1386,Sexo Cann,"ibal"" Dick Van Dyke works closely to his beloved Dark Lord that crime is","ello, birth of Tarzan, Coffin, Jackal's Past God, sal",0.005369365215301403,92
1387,Sexo Cann,"ibal"" Dick Van Dyke works closely to his beloved Dark Lord that crime is","ibalism, Saint affected by the Unian order, is willing to do drugs",0.9698394071310759,92
1388,Sexo Cann,"ibal"" Dick Van Dyke works closely to his beloved Dark Lord that crime is","ibalism going head to head with ""Ties). They lost a wonderful reporter",0.9927799650467933,92
1389,Sexo Cann,"ibal sits back and relaxs on a chair, during which close-up and","ello, birth of Tarzan, Coffin, Jackal's Past God, sal",0.0042365193367004395,92
1390,Sexo Cann,"ibal sits back and relaxs on a chair, during which close-up and","ibalism, Saint affected by the Unian order, is willing to do drugs",0.9687065612524749,92
1391,Sexo Cann,"ibal sits back and relaxs on a chair, during which close-up and","ibalism going head to head with ""Ties). They lost a wonderful reporter",0.9916471191681924,92
1392,Sexo Cann,"ello, birth of Tarzan, Coffin, Jackal's Past God, sal","ibalism, Saint affected by the Unian order, is willing to do drugs",0.9644700419157745,92
1393,Sexo Cann,"ello, birth of Tarzan, Coffin, Jackal's Past God, sal","ibalism going head to head with ""Ties). They lost a wonderful reporter",0.9874105998314919,92
1394,Sexo Cann,"ibalism, Saint affected by the Unian order, is willing to do drugs","ibalism going head to head with ""Ties). They lost a wonderful reporter",0.0229405579157174,92
1395,Not only is it a," pointless attempt to integrate literature into seedy life, it is also a basic"," pointless film, but it is also an atrocity that neither Take Highly Enough nor",1.2736418283999839e-06,93
1396,Not only is it a, slight Neil Simon rip-off of the successful Iceberg which is vilified (," pointless attempt to integrate literature into seedy life, it is also a basic",2.1025363821499982e-05,93
1397,Not only is it a," very scary film that is scary, it also has some nice suspension of disbelief:"," pointless attempt to integrate literature into seedy life, it is also a basic",0.9983911630697548,93
1398,Not only is it a," handsome, freewheeling lane dazzled by Grace Danson and the hilarious"," pointless attempt to integrate literature into seedy life, it is also a basic",0.9983554598875343,93
1399,Not only is it a," little, but I really enjoyed how Debra Keaton could play her character,"," pointless attempt to integrate literature into seedy life, it is also a basic",0.9983240482397379,93
1400,Not only is it a, slight Neil Simon rip-off of the successful Iceberg which is vilified (," pointless film, but it is also an atrocity that neither Take Highly Enough nor",2.2299005649899966e-05,93
1401,Not only is it a," very scary film that is scary, it also has some nice suspension of disbelief:"," pointless film, but it is also an atrocity that neither Take Highly Enough nor",0.9983924367115833,93
1402,Not only is it a," handsome, freewheeling lane dazzled by Grace Danson and the hilarious"," pointless film, but it is also an atrocity that neither Take Highly Enough nor",0.9983567335293627,93
1403,Not only is it a," little, but I really enjoyed how Debra Keaton could play her character,"," pointless film, but it is also an atrocity that neither Take Highly Enough nor",0.9983253218815663,93
1404,Not only is it a," very scary film that is scary, it also has some nice suspension of disbelief:", slight Neil Simon rip-off of the successful Iceberg which is vilified (,0.9983701377059334,93
1405,Not only is it a," handsome, freewheeling lane dazzled by Grace Danson and the hilarious", slight Neil Simon rip-off of the successful Iceberg which is vilified (,0.9983344345237128,93
1406,Not only is it a," little, but I really enjoyed how Debra Keaton could play her character,", slight Neil Simon rip-off of the successful Iceberg which is vilified (,0.9983030228759164,93
1407,Not only is it a," very scary film that is scary, it also has some nice suspension of disbelief:"," handsome, freewheeling lane dazzled by Grace Danson and the hilarious",3.570318222057001e-05,93
1408,Not only is it a," very scary film that is scary, it also has some nice suspension of disbelief:"," little, but I really enjoyed how Debra Keaton could play her character,",6.711483001697882e-05,93
1409,Not only is it a," handsome, freewheeling lane dazzled by Grace Danson and the hilarious"," little, but I really enjoyed how Debra Keaton could play her character,",3.1411647796408815e-05,93
1410,This is the, most brutally honest and full representation of a woman's part I have seen in years, movie of mind when a large group of enthusiastic young women and men rush to the,0.0013588666915893555,94
1411,This is the, most brutally honest and full representation of a woman's part I have seen in years, same technique used for director Ivanish and audio editor Mark May. Ricky Gerv,0.11618715524673462,94
1412,This is the, most brutally honest and full representation of a woman's part I have seen in years, story of the entire cast as the people make up their own lives. Everything is,9.97781753540039e-05,94
1413,This is the, most brutally honest and full representation of a woman's part I have seen in years, kind of irritation once you try and convince yourself that saving children from a lack of,0.9983400015044027,94
1414,This is the, most brutally honest and full representation of a woman's part I have seen in years, orderthickest movie in IMDb's long list! Andrew Garfield starts out,0.0055193305015563965,94
1415,This is the, movie of mind when a large group of enthusiastic young women and men rush to the, same technique used for director Ivanish and audio editor Mark May. Ricky Gerv,0.11482828855514526,94
1416,This is the, story of the entire cast as the people make up their own lives. Everything is, movie of mind when a large group of enthusiastic young women and men rush to the,0.0012590885162353516,94
1417,This is the, movie of mind when a large group of enthusiastic young women and men rush to the, kind of irritation once you try and convince yourself that saving children from a lack of,0.9969811348128134,94
1418,This is the, movie of mind when a large group of enthusiastic young women and men rush to the, orderthickest movie in IMDb's long list! Andrew Garfield starts out,0.004160463809967041,94
1419,This is the, story of the entire cast as the people make up their own lives. Everything is, same technique used for director Ivanish and audio editor Mark May. Ricky Gerv,0.11608737707138062,94
1420,This is the, same technique used for director Ivanish and audio editor Mark May. Ricky Gerv, kind of irritation once you try and convince yourself that saving children from a lack of,0.8821528462576681,94
1421,This is the, orderthickest movie in IMDb's long list! Andrew Garfield starts out, same technique used for director Ivanish and audio editor Mark May. Ricky Gerv,0.11066782474517822,94
1422,This is the, story of the entire cast as the people make up their own lives. Everything is, kind of irritation once you try and convince yourself that saving children from a lack of,0.9982402233290487,94
1423,This is the, story of the entire cast as the people make up their own lives. Everything is, orderthickest movie in IMDb's long list! Andrew Garfield starts out,0.005419552326202393,94
1424,This is the, orderthickest movie in IMDb's long list! Andrew Garfield starts out, kind of irritation once you try and convince yourself that saving children from a lack of,0.9928206710028463,94
1425,"Sometime in 1998,", the Soviet Union occupied the Eastern European countries of Denmark and Sweden for about 9 days, heavy use of Dracula's casting got under way. He was already a lousy actor,0.0136851887800731,95
1426,"Sometime in 1998,", Patti Parker disappeared. There's no telling; it is hinted that she has, heavy use of Dracula's casting got under way. He was already a lousy actor,0.0048080394626595,95
1427,"Sometime in 1998,"," perhaps, Uncle Ty Cobb took this movie seriously.<br /><br />Some", heavy use of Dracula's casting got under way. He was already a lousy actor,0.9926033611991444,95
1428,"Sometime in 1998,", I've entered the Kinky End Shop. I'd like to share some of, heavy use of Dracula's casting got under way. He was already a lousy actor,0.9972864981391468,95
1429,"Sometime in 1998,"," however, Suburban Irrelevant became a TV series. That show is named after", heavy use of Dracula's casting got under way. He was already a lousy actor,0.005475912766996801,95
1430,"Sometime in 1998,", the Soviet Union occupied the Eastern European countries of Denmark and Sweden for about 9 days, Patti Parker disappeared. There's no telling; it is hinted that she has,0.0088771493174136,95
1431,"Sometime in 1998,"," perhaps, Uncle Ty Cobb took this movie seriously.<br /><br />Some", the Soviet Union occupied the Eastern European countries of Denmark and Sweden for about 9 days,0.9789181724190712,95
1432,"Sometime in 1998,", I've entered the Kinky End Shop. I'd like to share some of, the Soviet Union occupied the Eastern European countries of Denmark and Sweden for about 9 days,0.9836013093590736,95
1433,"Sometime in 1998,", the Soviet Union occupied the Eastern European countries of Denmark and Sweden for about 9 days," however, Suburban Irrelevant became a TV series. That show is named after",0.0082092760130763,95
1434,"Sometime in 1998,"," perhaps, Uncle Ty Cobb took this movie seriously.<br /><br />Some", Patti Parker disappeared. There's no telling; it is hinted that she has,0.9877953217364849,95
1435,"Sometime in 1998,", I've entered the Kinky End Shop. I'd like to share some of, Patti Parker disappeared. There's no telling; it is hinted that she has,0.9924784586764873,95
1436,"Sometime in 1998,"," however, Suburban Irrelevant became a TV series. That show is named after", Patti Parker disappeared. There's no telling; it is hinted that she has,0.0006678733043373004,95
1437,"Sometime in 1998,", I've entered the Kinky End Shop. I'd like to share some of," perhaps, Uncle Ty Cobb took this movie seriously.<br /><br />Some",0.004683136940002441,95
1438,"Sometime in 1998,"," perhaps, Uncle Ty Cobb took this movie seriously.<br /><br />Some"," however, Suburban Irrelevant became a TV series. That show is named after",0.9871274484321475,95
1439,"Sometime in 1998,", I've entered the Kinky End Shop. I'd like to share some of," however, Suburban Irrelevant became a TV series. That show is named after",0.9918105853721499,95
1440,This is," actually better, when you consider the way MCL or the Extra-Terrestrial", ten minutes of really good music in one mediocre movie.<br /><br />,0.9861833886243403,96
1441,This is, ten minutes of really good music in one mediocre movie.<br /><br />," so intractable, in my opinion.<br /><br />With pe",0.005481296801008301,96
1442,This is," a fact that when quantity isn't the issue, and science stunts are slow,", ten minutes of really good music in one mediocre movie.<br /><br />,0.4632923440076411,96
1443,This is, ten minutes of really good music in one mediocre movie.<br /><br />, a very technical movie! 'Blue Aliens' is pretty much egg-shaped and,0.0044619664549828,96
1444,This is, ten minutes of really good music in one mediocre movie.<br /><br />," a promise to the film by Timon Erso, that the public may not",0.0041077171918005,96
1445,This is," actually better, when you consider the way MCL or the Extra-Terrestrial"," so intractable, in my opinion.<br /><br />With pe",0.9916646854253486,96
1446,This is," actually better, when you consider the way MCL or the Extra-Terrestrial"," a fact that when quantity isn't the issue, and science stunts are slow,",0.5228910446166992,96
1447,This is," actually better, when you consider the way MCL or the Extra-Terrestrial", a very technical movie! 'Blue Aliens' is pretty much egg-shaped and,0.990645355079323,96
1448,This is," actually better, when you consider the way MCL or the Extra-Terrestrial"," a promise to the film by Timon Erso, that the public may not",0.9902911058161408,96
1449,This is," a fact that when quantity isn't the issue, and science stunts are slow,"," so intractable, in my opinion.<br /><br />With pe",0.46877364080864936,96
1450,This is, a very technical movie! 'Blue Aliens' is pretty much egg-shaped and," so intractable, in my opinion.<br /><br />With pe",0.0010193303460255,96
1451,This is," a promise to the film by Timon Erso, that the public may not"," so intractable, in my opinion.<br /><br />With pe",0.0013735796092078,96
1452,This is," a fact that when quantity isn't the issue, and science stunts are slow,", a very technical movie! 'Blue Aliens' is pretty much egg-shaped and,0.4677543104626239,96
1453,This is," a fact that when quantity isn't the issue, and science stunts are slow,"," a promise to the film by Timon Erso, that the public may not",0.46740006119944155,96
1454,This is," a promise to the film by Timon Erso, that the public may not", a very technical movie! 'Blue Aliens' is pretty much egg-shaped and,0.0003542492631823,96
1455,I did not like," it! Kinda lame!""<|endoftext|>"," this movie and I warned you about it."" On the positive side: Frank Cap",7.265480235200028e-06,97
1456,I did not like," it! Kinda lame!""<|endoftext|>", Reality on FX in four seasons. I did not like Discovery - I thought they,3.1863455659999346e-06,97
1457,I did not like," it! Kinda lame!""<|endoftext|>", the film based on the diary truth. The impression is that other victims and relatives,5.837122443999999e-06,97
1458,I did not like," it! Kinda lame!""<|endoftext|>", the movie. I do not torture the actual reader because it is irrelevant to the,1.309887738889994e-05,97
1459,I did not like," Glenn and he was afraid of Vincente, but Great Glenn is Full Moon."," it! Kinda lame!""<|endoftext|>",0.0123924799845554,97
1460,I did not like, Reality on FX in four seasons. I did not like Discovery - I thought they," this movie and I warned you about it."" On the positive side: Frank Cap",4.079134669200094e-06,97
1461,I did not like, the film based on the diary truth. The impression is that other victims and relatives," this movie and I warned you about it."" On the positive side: Frank Cap",1.428357791200029e-06,97
1462,I did not like," this movie and I warned you about it."" On the positive side: Frank Cap", the movie. I do not torture the actual reader because it is irrelevant to the,5.833397153699911e-06,97
1463,I did not like," Glenn and he was afraid of Vincente, but Great Glenn is Full Moon."," this movie and I warned you about it."" On the positive side: Frank Cap",0.0123997454647906,97
1464,I did not like, Reality on FX in four seasons. I did not like Discovery - I thought they, the film based on the diary truth. The impression is that other victims and relatives,2.6507768780000647e-06,97
