,prompt,chosen,rejected,diff,source_index
195,Its not the cast," that gets mentioned, i think Auden and Dan got the big deal in the", that I thought was cool. Fox was making a movie about a guy who escaped,0.9904077699757182,13
196,Its not the cast," that gets mentioned, i think Auden and Dan got the big deal in the",", the story, or the ending of the show, that causes it so much",0.987398938741535,13
197,Its not the cast," that I almost blame for everything else, but instead these guys put on the timely"," that gets mentioned, i think Auden and Dan got the big deal in the",0.0075522661209106445,13
198,Its not the cast," that gets mentioned, i think Auden and Dan got the big deal in the"," that would get at all, or the storyline nor the direction, but that alone",0.9902003183960915,13
199,Its not the cast," that gets mentioned, i think Auden and Dan got the big deal in the"," that's the problem, but the writers and directors coming off the width of the",0.9907402425305918,13
200,Its not the cast,", the story, or the ending of the show, that causes it so much", that I thought was cool. Fox was making a movie about a guy who escaped,0.0030088312341832,13
201,Its not the cast," that I almost blame for everything else, but instead these guys put on the timely", that I thought was cool. Fox was making a movie about a guy who escaped,0.9979600360966289,13
202,Its not the cast," that would get at all, or the storyline nor the direction, but that alone", that I thought was cool. Fox was making a movie about a guy who escaped,0.00020745157962670003,13
203,Its not the cast, that I thought was cool. Fox was making a movie about a guy who escaped," that's the problem, but the writers and directors coming off the width of the",0.00033247255487359997,13
204,Its not the cast," that I almost blame for everything else, but instead these guys put on the timely",", the story, or the ending of the show, that causes it so much",0.9949512048624456,13
205,Its not the cast,", the story, or the ending of the show, that causes it so much"," that would get at all, or the storyline nor the direction, but that alone",0.0028013796545565,13
206,Its not the cast,", the story, or the ending of the show, that causes it so much"," that's the problem, but the writers and directors coming off the width of the",0.0033413037890568003,13
207,Its not the cast," that I almost blame for everything else, but instead these guys put on the timely"," that would get at all, or the storyline nor the direction, but that alone",0.9977525845170021,13
208,Its not the cast," that I almost blame for everything else, but instead these guys put on the timely"," that's the problem, but the writers and directors coming off the width of the",0.9982925086515024,13
209,Its not the cast," that would get at all, or the storyline nor the direction, but that alone"," that's the problem, but the writers and directors coming off the width of the",0.0005399241345003,13
210,"Today I found ""They All L","aughed at Me"" to be far more funny than what I saw in New York","aughed Together in Seeds"" free but I have nothing else to do, sorry about",0.9961537658236922,14
211,"Today I found ""They All L","aughed"" as one of the funniest movies I have ever seen. Much of","aughed Together in Seeds"" free but I have nothing else to do, sorry about",0.996520274784416,14
212,"Today I found ""They All L","aughed Together in Seeds"" free but I have nothing else to do, sorry about","aughed"" in a chronological context, and ""Transformers Unleashed"" phoned into",0.0017463462427259,14
213,"Today I found ""They All L","aughed"" when positive comments*1* became more than absolutely deadly funny. Santa","aughed Together in Seeds"" free but I have nothing else to do, sorry about",0.995176190044731,14
214,"Today I found ""They All L","aughed Out Loud"" a little too succinct.<|endoftext|>","aughed Together in Seeds"" free but I have nothing else to do, sorry about",0.0109865055419504,14
215,"Today I found ""They All L","aughed"" as one of the funniest movies I have ever seen. Much of","aughed at Me"" to be far more funny than what I saw in New York",0.00036650896072376593,14
216,"Today I found ""They All L","aughed at Me"" to be far more funny than what I saw in New York","aughed"" in a chronological context, and ""Transformers Unleashed"" phoned into",0.9979001120664182,14
217,"Today I found ""They All L","aughed at Me"" to be far more funny than what I saw in New York","aughed"" when positive comments*1* became more than absolutely deadly funny. Santa",0.0009775757789611816,14
218,"Today I found ""They All L","aughed at Me"" to be far more funny than what I saw in New York","aughed Out Loud"" a little too succinct.<|endoftext|>",0.9851672602817418,14
219,"Today I found ""They All L","aughed"" as one of the funniest movies I have ever seen. Much of","aughed"" in a chronological context, and ""Transformers Unleashed"" phoned into",0.9982666210271419,14
220,"Today I found ""They All L","aughed"" as one of the funniest movies I have ever seen. Much of","aughed"" when positive comments*1* became more than absolutely deadly funny. Santa",0.0013440847396849476,14
221,"Today I found ""They All L","aughed"" as one of the funniest movies I have ever seen. Much of","aughed Out Loud"" a little too succinct.<|endoftext|>",0.9855337692424656,14
222,"Today I found ""They All L","aughed"" when positive comments*1* became more than absolutely deadly funny. Santa","aughed"" in a chronological context, and ""Transformers Unleashed"" phoned into",0.996922536287457,14
223,"Today I found ""They All L","aughed Out Loud"" a little too succinct.<|endoftext|>","aughed"" in a chronological context, and ""Transformers Unleashed"" phoned into",0.0127328517846763,14
224,"Today I found ""They All L","aughed"" when positive comments*1* became more than absolutely deadly funny. Santa","aughed Out Loud"" a little too succinct.<|endoftext|>",0.9841896845027807,14
225,This film is just plain horrible., I constantly ask myself why I watch a movie like this.<|endoftext|>, It doesn't have the same gravity as a busy location movie is tall on the,6.212037988000021e-06,15
226,This film is just plain horrible., Director Elizabeth Hearn has created a completely gripping and brutally honest portrayal of a tri, I constantly ask myself why I watch a movie like this.<|endoftext|>,0.00018295884365220007,15
227,This film is just plain horrible., I constantly ask myself why I watch a movie like this.<|endoftext|>," The story is peppered with dialogue and jokes which, while shocking, are not",6.4536579884e-06,15
228,This film is just plain horrible., I constantly ask myself why I watch a movie like this.<|endoftext|>, I thought it was unfair that I would see this film in a film theater.,1.1410447768999289e-06,15
229,This film is just plain horrible., I constantly ask myself why I watch a movie like this.<|endoftext|>, The only way this film could have been so horrible was to show hundreds of scenes,1.4744000508999655e-06,15
230,This film is just plain horrible., Director Elizabeth Hearn has created a completely gripping and brutally honest portrayal of a tri, It doesn't have the same gravity as a busy location movie is tall on the,0.0001891708816402001,15
231,This film is just plain horrible., It doesn't have the same gravity as a busy location movie is tall on the," The story is peppered with dialogue and jokes which, while shocking, are not",2.4162000039997834e-07,15
232,This film is just plain horrible., I thought it was unfair that I would see this film in a film theater., It doesn't have the same gravity as a busy location movie is tall on the,5.0709932111000925e-06,15
233,This film is just plain horrible., The only way this film could have been so horrible was to show hundreds of scenes, It doesn't have the same gravity as a busy location movie is tall on the,4.737637937100056e-06,15
234,This film is just plain horrible., Director Elizabeth Hearn has created a completely gripping and brutally honest portrayal of a tri," The story is peppered with dialogue and jokes which, while shocking, are not",0.00018941250164060007,15
235,This film is just plain horrible., Director Elizabeth Hearn has created a completely gripping and brutally honest portrayal of a tri, I thought it was unfair that I would see this film in a film theater.,0.0001840998884291,15
236,This film is just plain horrible., Director Elizabeth Hearn has created a completely gripping and brutally honest portrayal of a tri, The only way this film could have been so horrible was to show hundreds of scenes,0.00018443324370310003,15
237,This film is just plain horrible., I thought it was unfair that I would see this film in a film theater.," The story is peppered with dialogue and jokes which, while shocking, are not",5.312613211500071e-06,15
238,This film is just plain horrible., The only way this film could have been so horrible was to show hundreds of scenes," The story is peppered with dialogue and jokes which, while shocking, are not",4.979257937500034e-06,15
239,This film is just plain horrible., I thought it was unfair that I would see this film in a film theater., The only way this film could have been so horrible was to show hundreds of scenes,3.3335527400003666e-07,15
240,My interest in, technothèque can lead to video games that develop more graphic mind games., the story-track to this film's climax gave rise to this curiosity. In,0.0003453493118286133,16
241,My interest in, this production is that it ties everything together and has far-reaching followings both, the story-track to this film's climax gave rise to this curiosity. In,0.002658247947692982,16
242,My interest in, the story-track to this film's climax gave rise to this curiosity. In, the whole '99 kids' thing the lead Charlize Theron group doesn't,0.9935913728550078,16
243,My interest in, this film is a rare gem. There are many other films about stolen cars that, the story-track to this film's climax gave rise to this curiosity. In,0.0025328993797301136,16
244,My interest in, the story-track to this film's climax gave rise to this curiosity. In, this work comes from the historical note. I thought the ending of the initial scene,0.002002120018005482,16
245,My interest in, this production is that it ties everything together and has far-reaching followings both, technothèque can lead to video games that develop more graphic mind games.,0.002312898635864369,16
246,My interest in, technothèque can lead to video games that develop more graphic mind games., the whole '99 kids' thing the lead Charlize Theron group doesn't,0.9939367221668364,16
247,My interest in, this film is a rare gem. There are many other films about stolen cars that, technothèque can lead to video games that develop more graphic mind games.,0.0021875500679015003,16
248,My interest in, technothèque can lead to video games that develop more graphic mind games., this work comes from the historical note. I thought the ending of the initial scene,0.0023474693298340954,16
249,My interest in, this production is that it ties everything together and has far-reaching followings both, the whole '99 kids' thing the lead Charlize Theron group doesn't,0.9962496208027007,16
250,My interest in, this production is that it ties everything together and has far-reaching followings both, this film is a rare gem. There are many other films about stolen cars that,0.00012534856796286853,16
251,My interest in, this production is that it ties everything together and has far-reaching followings both, this work comes from the historical note. I thought the ending of the initial scene,0.004660367965698464,16
252,My interest in, this film is a rare gem. There are many other films about stolen cars that, the whole '99 kids' thing the lead Charlize Theron group doesn't,0.9961242722347379,16
253,My interest in, this work comes from the historical note. I thought the ending of the initial scene, the whole '99 kids' thing the lead Charlize Theron group doesn't,0.9915892528370023,16
254,My interest in, this film is a rare gem. There are many other films about stolen cars that, this work comes from the historical note. I thought the ending of the initial scene,0.004535019397735596,16
255,I have this," very strong expectation that this movie will be made, so if it may please you"," in consideration to ask,"" bringing it to the B party, it costs about $",0.9890684448182584,17
256,I have this," in consideration to ask,"" bringing it to the B party, it costs about $", film on it'd be more reliable if the deal were so simple as being:,0.0026711276732385002,17
257,I have this, favorable impression about *Edibleags* of Jean Claude Monet.<br /," in consideration to ask,"" bringing it to the B party, it costs about $",0.9887345992028713,17
258,I have this," in consideration to ask,"" bringing it to the B party, it costs about $", thing where every split second you look at the ceiling and see the wall behind you,0.0035264575853944,17
259,I have this," tendency to let you stay awake, but if you've just finished watching it you"," in consideration to ask,"" bringing it to the B party, it costs about $",0.00023118406534189916,17
260,I have this," very strong expectation that this movie will be made, so if it may please you", film on it'd be more reliable if the deal were so simple as being:,0.9917395724914969,17
261,I have this," very strong expectation that this movie will be made, so if it may please you", favorable impression about *Edibleags* of Jean Claude Monet.<br /,0.0003338456153870739,17
262,I have this," very strong expectation that this movie will be made, so if it may please you", thing where every split second you look at the ceiling and see the wall behind you,0.9925949024036528,17
263,I have this," very strong expectation that this movie will be made, so if it may please you"," tendency to let you stay awake, but if you've just finished watching it you",0.9888372607529166,17
264,I have this, favorable impression about *Edibleags* of Jean Claude Monet.<br /, film on it'd be more reliable if the deal were so simple as being:,0.9914057268761098,17
265,I have this, film on it'd be more reliable if the deal were so simple as being:, thing where every split second you look at the ceiling and see the wall behind you,0.0008553299121558996,17
266,I have this," tendency to let you stay awake, but if you've just finished watching it you", film on it'd be more reliable if the deal were so simple as being:,0.0029023117385803994,17
267,I have this, favorable impression about *Edibleags* of Jean Claude Monet.<br /, thing where every split second you look at the ceiling and see the wall behind you,0.9922610567882657,17
268,I have this, favorable impression about *Edibleags* of Jean Claude Monet.<br /," tendency to let you stay awake, but if you've just finished watching it you",0.9885034151375295,17
269,I have this," tendency to let you stay awake, but if you've just finished watching it you", thing where every split second you look at the ceiling and see the wall behind you,0.003757641650736299,17
270,I think I will, accept the scepticism of the crowd I encountered. It's one of those movies, watch Danish TV again. I will watch all European Monastas for my work,0.00011926889419544562,18
271,I think I will, watch Danish TV again. I will watch all European Monastas for my work, try it here.<|endoftext|>,0.001535654067993164,18
272,I think I will, watch Danish TV again. I will watch all European Monastas for my work, have cats at the end of the day but am not a big fan of anyone,0.9973665857687593,18
273,I think I will, watch Danish TV again. I will watch all European Monastas for my work, figure this out as it becomes available on DVD where is more information about such films,0.9856722671538591,18
274,I think I will, be watching it.. committee that has all the angles and the detail gun penetrate the, watch Danish TV again. I will watch all European Monastas for my work,2.5451183319091797e-05,18
275,I think I will, accept the scepticism of the crowd I encountered. It's one of those movies, try it here.<|endoftext|>,0.0016549229621886097,18
276,I think I will, accept the scepticism of the crowd I encountered. It's one of those movies, have cats at the end of the day but am not a big fan of anyone,0.9974858546629547,18
277,I think I will, accept the scepticism of the crowd I encountered. It's one of those movies, figure this out as it becomes available on DVD where is more information about such films,0.9857915360480546,18
278,I think I will, accept the scepticism of the crowd I encountered. It's one of those movies, be watching it.. committee that has all the angles and the detail gun penetrate the,9.381771087635382e-05,18
279,I think I will, try it here.<|endoftext|>, have cats at the end of the day but am not a big fan of anyone,0.9958309317007661,18
280,I think I will, try it here.<|endoftext|>, figure this out as it becomes available on DVD where is more information about such films,0.984136613085866,18
281,I think I will, be watching it.. committee that has all the angles and the detail gun penetrate the, try it here.<|endoftext|>,0.0015611052513122559,18
282,I think I will, figure this out as it becomes available on DVD where is more information about such films, have cats at the end of the day but am not a big fan of anyone,0.0116943186149001,18
283,I think I will, be watching it.. committee that has all the angles and the detail gun penetrate the, have cats at the end of the day but am not a big fan of anyone,0.9973920369520783,18
284,I think I will, be watching it.. committee that has all the angles and the detail gun penetrate the, figure this out as it becomes available on DVD where is more information about such films,0.9856977183371782,18
285,Pros: Nothing<br /><,"br />""A Souls Of The Sea"" is fairly tolerable with some grace",br />Acting: Fassbinder-- Tim Burton's turtles look more,0.0060039104428142,19
286,Pros: Nothing<br /><,"br />""A Souls Of The Sea"" is fairly tolerable with some grace",br />2/10(trying to make some sense out of my meaningless,0.008094758319202798,19
287,Pros: Nothing<br /><,"br />""A Souls Of The Sea"" is fairly tolerable with some grace",br />As hosting headliners at an event with no reality on the making this,0.0080852077808231,19
288,Pros: Nothing<br /><,br />Too slow.<br /><br />Shot here thick: good.,"br />""A Souls Of The Sea"" is fairly tolerable with some grace",0.9846378546208144,19
289,Pros: Nothing<br /><,"br />""A Souls Of The Sea"" is fairly tolerable with some grace","br />Animation: OK All in all, not a 90+ minute length thing",0.007212622207589399,19
290,Pros: Nothing<br /><,br />Acting: Fassbinder-- Tim Burton's turtles look more,br />2/10(trying to make some sense out of my meaningless,0.0020908478763886,19
291,Pros: Nothing<br /><,br />Acting: Fassbinder-- Tim Burton's turtles look more,br />As hosting headliners at an event with no reality on the making this,0.0020812973380088997,19
292,Pros: Nothing<br /><,br />Too slow.<br /><br />Shot here thick: good.,br />Acting: Fassbinder-- Tim Burton's turtles look more,0.9906417650636286,19
293,Pros: Nothing<br /><,br />Acting: Fassbinder-- Tim Burton's turtles look more,"br />Animation: OK All in all, not a 90+ minute length thing",0.0012087117647751999,19
294,Pros: Nothing<br /><,br />As hosting headliners at an event with no reality on the making this,br />2/10(trying to make some sense out of my meaningless,9.550538379699968e-06,19
295,Pros: Nothing<br /><,br />Too slow.<br /><br />Shot here thick: good.,br />2/10(trying to make some sense out of my meaningless,0.9927326129400172,19
296,Pros: Nothing<br /><,"br />Animation: OK All in all, not a 90+ minute length thing",br />2/10(trying to make some sense out of my meaningless,0.0008821361116134,19
297,Pros: Nothing<br /><,br />Too slow.<br /><br />Shot here thick: good.,br />As hosting headliners at an event with no reality on the making this,0.9927230624016375,19
298,Pros: Nothing<br /><,"br />Animation: OK All in all, not a 90+ minute length thing",br />As hosting headliners at an event with no reality on the making this,0.0008725855732337,19
299,Pros: Nothing<br /><,br />Too slow.<br /><br />Shot here thick: good.,"br />Animation: OK All in all, not a 90+ minute length thing",0.9918504768284038,19
300,If the," music is good, meaning the girlfriends are looking for some special time as teachers,", score would have been better this film would've got better credit reviews and certainly better,0.020715534687042236,20
301,If the, score would have been better this film would've got better credit reviews and certainly better," film can say something bad about it or the ending of the movie, you'd",0.060076236724853516,20
302,If the, score would have been better this film would've got better credit reviews and certainly better," filmmakers were confused about their intended goal and intentions, it is incidental. At first",0.9752433558460326,20
303,If the," Jungle Child makes an appearance, as usual, it is by far the best feature", score would have been better this film would've got better credit reviews and certainly better,0.020907819271087646,20
304,If the, score would have been better this film would've got better credit reviews and certainly better," filming of this film is restricted to low-budget documentaries, nothing bad is happening",0.9759448965196499,20
305,If the," music is good, meaning the girlfriends are looking for some special time as teachers,"," film can say something bad about it or the ending of the movie, you'd",0.08079177141189575,20
306,If the," music is good, meaning the girlfriends are looking for some special time as teachers,"," filmmakers were confused about their intended goal and intentions, it is incidental. At first",0.9959588905330748,20
307,If the," Jungle Child makes an appearance, as usual, it is by far the best feature"," music is good, meaning the girlfriends are looking for some special time as teachers,",0.00019228458404541016,20
308,If the," music is good, meaning the girlfriends are looking for some special time as teachers,"," filming of this film is restricted to low-budget documentaries, nothing bad is happening",0.9966604312066921,20
309,If the," film can say something bad about it or the ending of the movie, you'd"," filmmakers were confused about their intended goal and intentions, it is incidental. At first",0.9151671191211791,20
310,If the," Jungle Child makes an appearance, as usual, it is by far the best feature"," film can say something bad about it or the ending of the movie, you'd",0.08098405599594116,20
311,If the," film can say something bad about it or the ending of the movie, you'd"," filming of this film is restricted to low-budget documentaries, nothing bad is happening",0.9158686597947964,20
312,If the," Jungle Child makes an appearance, as usual, it is by far the best feature"," filmmakers were confused about their intended goal and intentions, it is incidental. At first",0.9961511751171203,20
313,If the," filmmakers were confused about their intended goal and intentions, it is incidental. At first"," filming of this film is restricted to low-budget documentaries, nothing bad is happening",0.0007015406736172999,20
314,If the," Jungle Child makes an appearance, as usual, it is by far the best feature"," filming of this film is restricted to low-budget documentaries, nothing bad is happening",0.9968527157907375,20
315,1st," century, The Scoreunes, drawn from texts by Jung and Ksong's Gr"," Generation or 1932. Bob Van Auken is Michael Berry, who plays Edgar",0.00186997652053833,21
316,1st," Generation or 1932. Bob Van Auken is Michael Berry, who plays Edgar"," Liberty Day is more a celebration of Dressed For Death, Cramped on the",0.9916886828141287,21
317,1st," pp 3PM-4PM. +$5/movie, I highly recommend"," Generation or 1932. Bob Van Auken is Michael Berry, who plays Edgar",0.005586743354797363,21
318,1st, basemen in nuclear fests where I watched as many Samurai films as possible.," Generation or 1932. Bob Van Auken is Michael Berry, who plays Edgar",0.004894256591796986,21
319,1st," Generation or 1932. Bob Van Auken is Michael Berry, who plays Edgar", of July:?<|endoftext|>,0.9851572755724193,21
320,1st," century, The Scoreunes, drawn from texts by Jung and Ksong's Gr"," Liberty Day is more a celebration of Dressed For Death, Cramped on the",0.993558659334667,21
321,1st," pp 3PM-4PM. +$5/movie, I highly recommend"," century, The Scoreunes, drawn from texts by Jung and Ksong's Gr",0.003716766834259033,21
322,1st, basemen in nuclear fests where I watched as many Samurai films as possible.," century, The Scoreunes, drawn from texts by Jung and Ksong's Gr",0.003024280071258656,21
323,1st," century, The Scoreunes, drawn from texts by Jung and Ksong's Gr", of July:?<|endoftext|>,0.9870272520929576,21
324,1st," pp 3PM-4PM. +$5/movie, I highly recommend"," Liberty Day is more a celebration of Dressed For Death, Cramped on the",0.9972754261689261,21
325,1st, basemen in nuclear fests where I watched as many Samurai films as possible.," Liberty Day is more a celebration of Dressed For Death, Cramped on the",0.9965829394059257,21
326,1st, of July:?<|endoftext|>," Liberty Day is more a celebration of Dressed For Death, Cramped on the",0.0065314072417095,21
327,1st," pp 3PM-4PM. +$5/movie, I highly recommend", basemen in nuclear fests where I watched as many Samurai films as possible.,0.0006924867630003773,21
328,1st," pp 3PM-4PM. +$5/movie, I highly recommend", of July:?<|endoftext|>,0.9907440189272166,21
329,1st, basemen in nuclear fests where I watched as many Samurai films as possible., of July:?<|endoftext|>,0.9900515321642163,21
330,There's," going to be such a show on the way!"" nah, maybe next time", also comments saying directly about this movie. No i haven't heard of an action,0.0020907307043672,22
331,There's," a bunch of people I personally wouldn't want to perpetuate screaming over, but they", also comments saying directly about this movie. No i haven't heard of an action,0.0020594249945134,22
332,There's, no need to worry about the allure of feminine thébec characterizations as, also comments saying directly about this movie. No i haven't heard of an action,0.0083932604175061,22
333,There's, just that we don't see twists and turns or anything like that in film., also comments saying directly about this movie. No i haven't heard of an action,0.0022335685789586,22
334,There's, nothing wrong with using the time that's provided by the sports team on its re, also comments saying directly about this movie. No i haven't heard of an action,0.9933101122733208,22
335,There's," going to be such a show on the way!"" nah, maybe next time"," a bunch of people I personally wouldn't want to perpetuate screaming over, but they",3.130570985380001e-05,22
336,There's, no need to worry about the allure of feminine thébec characterizations as," going to be such a show on the way!"" nah, maybe next time",0.006302529713138901,22
337,There's, just that we don't see twists and turns or anything like that in film.," going to be such a show on the way!"" nah, maybe next time",0.0001428378745914,22
338,There's, nothing wrong with using the time that's provided by the sports team on its re," going to be such a show on the way!"" nah, maybe next time",0.9912193815689536,22
339,There's, no need to worry about the allure of feminine thébec characterizations as," a bunch of people I personally wouldn't want to perpetuate screaming over, but they",0.006333835422992701,22
340,There's, just that we don't see twists and turns or anything like that in film.," a bunch of people I personally wouldn't want to perpetuate screaming over, but they",0.0001741435844452,22
341,There's, nothing wrong with using the time that's provided by the sports team on its re," a bunch of people I personally wouldn't want to perpetuate screaming over, but they",0.9912506872788074,22
342,There's, no need to worry about the allure of feminine thébec characterizations as, just that we don't see twists and turns or anything like that in film.,0.006159691838547501,22
343,There's, nothing wrong with using the time that's provided by the sports team on its re, no need to worry about the allure of feminine thébec characterizations as,0.9849168518558147,22
344,There's, nothing wrong with using the time that's provided by the sports team on its re, just that we don't see twists and turns or anything like that in film.,0.9910765436943622,22
345,En route to a small, enough township where he is stranded is a 15 year old boy he loves. Baby," town, his family are attacked and when Michael starts movin' out through the",0.006957530975341797,23
346,En route to a small," town, his family are attacked and when Michael starts movin' out through the"," town, it gets seriously cold here. That is. The local deputy is deserted",0.9848027310799808,23
347,En route to a small," family, he meets Bakusawa. He tells Georg' Dynasty that the structured"," town, his family are attacked and when Michael starts movin' out through the",0.0033670663833618164,23
348,En route to a small," town, his family are attacked and when Michael starts movin' out through the"," Russian wedding, the trio have not heard of a naked woman their lives. He",0.0007033348083496094,23
349,En route to a small," town, his family are attacked and when Michael starts movin' out through the"," celebration, Jeanne is provoked to kill three collectors (as part of a monstrous quest",0.9804041427560151,23
350,En route to a small, enough township where he is stranded is a 15 year old boy he loves. Baby," town, it gets seriously cold here. That is. The local deputy is deserted",0.9917602620553226,23
351,En route to a small, enough township where he is stranded is a 15 year old boy he loves. Baby," family, he meets Bakusawa. He tells Georg' Dynasty that the structured",0.0035904645919799805,23
352,En route to a small, enough township where he is stranded is a 15 year old boy he loves. Baby," Russian wedding, the trio have not heard of a naked woman their lives. He",0.007660865783691406,23
353,En route to a small, enough township where he is stranded is a 15 year old boy he loves. Baby," celebration, Jeanne is provoked to kill three collectors (as part of a monstrous quest",0.9873616737313569,23
354,En route to a small," family, he meets Bakusawa. He tells Georg' Dynasty that the structured"," town, it gets seriously cold here. That is. The local deputy is deserted",0.9881697974633427,23
355,En route to a small," Russian wedding, the trio have not heard of a naked woman their lives. He"," town, it gets seriously cold here. That is. The local deputy is deserted",0.9840993962716312,23
356,En route to a small," celebration, Jeanne is provoked to kill three collectors (as part of a monstrous quest"," town, it gets seriously cold here. That is. The local deputy is deserted",0.0043985883239657,23
357,En route to a small," family, he meets Bakusawa. He tells Georg' Dynasty that the structured"," Russian wedding, the trio have not heard of a naked woman their lives. He",0.004070401191711426,23
358,En route to a small," family, he meets Bakusawa. He tells Georg' Dynasty that the structured"," celebration, Jeanne is provoked to kill three collectors (as part of a monstrous quest",0.9837712091393769,23
359,En route to a small," Russian wedding, the trio have not heard of a naked woman their lives. He"," celebration, Jeanne is provoked to kill three collectors (as part of a monstrous quest",0.9797008079476655,23
360,Without wishing to be a kill,joy or to lose my Tom Kaczmarek in a horror movie from,"joy, what movie is here that succeeds? let it be Creepers while she",0.976900948677212,24
361,Without wishing to be a kill,"joy, I like K-9 and/or some similar sneaks, but",joy or to lose my Tom Kaczmarek in a horror movie from,0.011863112449645996,24
362,Without wishing to be a kill,joy or to lose my Tom Kaczmarek in a horror movie from,joy of this junk it's not only the British version but also the Japanese version,0.9836610622587614,24
363,Without wishing to be a kill,joy or to lose my Tom Kaczmarek in a horror movie from,"joy, I fault the futility of its premise. As this part of the",0.9839018816128373,24
364,Without wishing to be a kill,joy or to lose my Tom Kaczmarek in a horror movie from,"joy, let me just state having stayed up all night thinking about this. """,0.955338167026639,24
365,Without wishing to be a kill,"joy, I like K-9 and/or some similar sneaks, but","joy, what movie is here that succeeds? let it be Creepers while she",0.988764061126858,24
366,Without wishing to be a kill,"joy, what movie is here that succeeds? let it be Creepers while she",joy of this junk it's not only the British version but also the Japanese version,0.0067601135815494,24
367,Without wishing to be a kill,"joy, what movie is here that succeeds? let it be Creepers while she","joy, I fault the futility of its premise. As this part of the",0.0070009329356253,24
368,Without wishing to be a kill,"joy, let me just state having stayed up all night thinking about this. ""","joy, what movie is here that succeeds? let it be Creepers while she",0.021562781650573,24
369,Without wishing to be a kill,"joy, I like K-9 and/or some similar sneaks, but",joy of this junk it's not only the British version but also the Japanese version,0.9955241747084074,24
370,Without wishing to be a kill,"joy, I like K-9 and/or some similar sneaks, but","joy, I fault the futility of its premise. As this part of the",0.9957649940624833,24
371,Without wishing to be a kill,"joy, I like K-9 and/or some similar sneaks, but","joy, let me just state having stayed up all night thinking about this. """,0.967201279476285,24
372,Without wishing to be a kill,joy of this junk it's not only the British version but also the Japanese version,"joy, I fault the futility of its premise. As this part of the",0.00024081935407589997,24
373,Without wishing to be a kill,"joy, let me just state having stayed up all night thinking about this. """,joy of this junk it's not only the British version but also the Japanese version,0.028322895232122402,24
374,Without wishing to be a kill,"joy, let me just state having stayed up all night thinking about this. ""","joy, I fault the futility of its premise. As this part of the",0.028563714586198302,24
375,My girlfriend once, saw this movie. I'm looking forward to her VIP availability.<|endoftext|>, told me that my dad was so beautiful. Cruelly honest.<br /,0.0019245147705078125,25
376,My girlfriend once, told me that my dad was so beautiful. Cruelly honest.<br /, fell in love. A big mistake was to rent this movie. I hate sequels,0.9961168984300458,25
377,My girlfriend once," said : ""This at least means one life to me!"" She stated : """, told me that my dad was so beautiful. Cruelly honest.<br /,9.98377799987793e-05,25
378,My girlfriend once, told me that my dad was so beautiful. Cruelly honest.<br /, asked the crew I'd like to go to an episode with her but was told,0.9961208197637462,25
379,My girlfriend once, told me that my dad was so beautiful. Cruelly honest.<br /," saw this movie/act, and I don't remember what she got up to",0.9954784768633544,25
380,My girlfriend once, saw this movie. I'm looking forward to her VIP availability.<|endoftext|>, fell in love. A big mistake was to rent this movie. I hate sequels,0.9980414132005536,25
381,My girlfriend once, saw this movie. I'm looking forward to her VIP availability.<|endoftext|>," said : ""This at least means one life to me!"" She stated : """,0.0018246769905090332,25
382,My girlfriend once, saw this movie. I'm looking forward to her VIP availability.<|endoftext|>, asked the crew I'd like to go to an episode with her but was told,0.998045334534254,25
383,My girlfriend once, saw this movie. I'm looking forward to her VIP availability.<|endoftext|>," saw this movie/act, and I don't remember what she got up to",0.9974029916338623,25
384,My girlfriend once," said : ""This at least means one life to me!"" She stated : """, fell in love. A big mistake was to rent this movie. I hate sequels,0.9962167362100446,25
385,My girlfriend once, fell in love. A big mistake was to rent this movie. I hate sequels, asked the crew I'd like to go to an episode with her but was told,3.9213337003999324e-06,25
386,My girlfriend once," saw this movie/act, and I don't remember what she got up to", fell in love. A big mistake was to rent this movie. I hate sequels,0.0006384215666913,25
387,My girlfriend once," said : ""This at least means one life to me!"" She stated : """, asked the crew I'd like to go to an episode with her but was told,0.996220657543745,25
388,My girlfriend once," said : ""This at least means one life to me!"" She stated : """," saw this movie/act, and I don't remember what she got up to",0.9955783146433532,25
389,My girlfriend once," saw this movie/act, and I don't remember what she got up to", asked the crew I'd like to go to an episode with her but was told,0.0006423429003917,25
390,Amateur, documentary speaker will give more insightful commentary than most documentary speakers but it must go to," journalist of the week"" who showed segments of politics outside the classroom.<|endoftext|>",0.005979657173156738,26
391,Amateur, documentary speaker will give more insightful commentary than most documentary speakers but it must go to, versions have Ben White and Trent Alvino.<br /><br />On the,0.9827570784837008,26
392,Amateur,"ize"".<br /><br />The leads are comfortable, funny, and", documentary speaker will give more insightful commentary than most documentary speakers but it must go to,0.0004373788833618164,26
393,Amateur, Jesse kicks ass. I think he's the nicest filmmaker I've ever seen, documentary speaker will give more insightful commentary than most documentary speakers but it must go to,0.00045567750930786133,26
394,Amateur, photographer Jean Reno painted a picture that really captured some viewers at home. In the, documentary speaker will give more insightful commentary than most documentary speakers but it must go to,0.0003778934478760876,26
395,Amateur," journalist of the week"" who showed segments of politics outside the classroom.<|endoftext|>", versions have Ben White and Trent Alvino.<br /><br />On the,0.976777421310544,26
396,Amateur,"ize"".<br /><br />The leads are comfortable, funny, and"," journalist of the week"" who showed segments of politics outside the classroom.<|endoftext|>",0.006417036056518555,26
